x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW|
506.989057|0.218440|0.512892|0.007554|0.000323|0.502217|0.864708|0.001823|0.001247|0.632408|1.069232|3.980247|-2.006504|2.048498|1.052308|0.632555|0.161554|506.811907|0.411178|1.358443|3.819790|0.796595|1.180369|1.051914|0.631723|0.163213|8.000000|0.422724|0.000000|1|8|
507.050015|0.414407|0.512908|0.007624|0.000458|0.515920|0.856603|0.002807|0.002895|0.640841|0.965641|4.081661|-2.134160|2.007332|1.084149|0.640988|0.173958|506.863203|0.607578|1.266971|3.924847|0.776937|1.205832|1.083761|0.639801|0.163253|8.000000|0.426031|0.000000|1|8|
507.105946|0.615646|0.512937|0.007739|0.000624|0.529674|0.848166|0.003755|0.005003|0.649638|0.855557|4.180943|-2.267535|1.963416|1.116422|0.649769|0.175573|506.909221|0.808836|1.169364|4.028335|0.755214|1.230395|1.116026|0.648066|0.164735|8.000000|0.429502|0.000000|1|8|
507.156514|0.822065|0.512988|0.007896|0.000824|0.543475|0.839388|0.004398|0.006973|0.658341|0.738537|4.277941|-2.411943|1.915661|1.149132|0.658454|0.172163|506.949633|1.014844|1.065351|4.130033|0.730389|1.254971|1.148716|0.656399|0.165015|8.000000|0.433126|0.000000|1|8|
507.201336|1.033561|0.513060|0.008097|0.001068|0.557316|0.830260|0.005221|0.010435|0.667959|0.612679|4.372417|-2.628842|1.863423|1.182290|0.668096|0.220808|506.984037|1.225474|0.953899|4.229445|0.693405|1.275940|1.181868|0.665901|0.182597|8.000000|0.437473|0.000000|1|8|
507.239920|1.250014|0.513151|0.008381|0.001400|0.571229|0.820746|0.005988|0.015690|0.680295|0.475663|4.464148|-2.842944|1.803940|1.216000|0.680441|0.268512|507.011917|1.440582|0.833831|4.326323|0.651084|1.295698|1.215572|0.677305|0.212791|8.000000|0.443033|0.000000|1|8|
507.271763|1.471282|0.513248|0.008731|0.001823|0.585251|0.810803|0.005677|0.019117|0.694428|0.328361|4.552665|-3.042231|1.735538|1.250378|0.694574|0.290674|507.032786|1.660005|0.704828|4.420578|0.610742|1.318104|1.249916|0.690419|0.242219|8.000000|0.449217|0.000000|1|8|
507.296383|1.697219|0.513335|0.009087|0.002299|0.599388|0.800404|0.004436|0.019480|0.708827|0.171407|4.637570|-3.226184|1.659469|1.285476|0.708962|0.278719|507.046185|1.883561|0.566936|4.512123|0.574438|1.346142|1.284950|0.704271|0.257887|8.000000|0.455533|0.000000|1|8|
507.313320|1.927664|0.513395|0.009377|0.002762|0.613609|0.789550|0.002474|0.015073|0.721273|0.006941|4.718485|-3.340454|1.575665|1.321255|0.721378|0.213737|507.051742|2.111057|0.421012|4.600978|0.548546|1.383125|1.320640|0.716958|0.243878|8.000000|0.461172|0.000000|1|8|
507.322212|2.162446|0.513420|0.009526|0.003130|0.627843|0.778276|0.000828|0.008023|0.730714|-0.163212|4.794736|-3.483431|1.470132|1.357571|0.730843|0.184910|507.049183|2.342277|0.267874|4.686476|0.522261|1.420491|1.356897|0.727986|0.220530|8.000000|0.465933|0.000000|1|8|
507.322650|2.401330|0.513411|0.009589|0.003432|0.642056|0.766590|0.000526|0.007406|0.741394|-0.343003|4.864957|-3.701784|1.338247|1.394373|0.741591|0.249476|507.038080|2.576931|0.106656|4.767172|0.483413|1.447096|1.393714|0.739490|0.226162|8.000000|0.471525|0.000000|1|8|
507.314146|2.644005|0.513376|0.009685|0.003783|0.656287|0.754439|0.000495|0.011482|0.755451|-0.532851|4.928333|-3.879588|1.198380|1.431800|0.755677|0.305691|507.017976|2.814693|-0.062938|4.842366|0.446333|1.469395|1.431167|0.752650|0.251267|8.000000|0.478062|0.000000|1|8|
507.296285|2.890146|0.513326|0.009838|0.004216|0.670568|0.741770|0.000132|0.014906|0.771176|-0.730707|4.984666|-4.031681|1.055340|1.469983|0.771389|0.315941|506.988496|3.055220|-0.240339|4.911798|0.416411|1.494311|1.469331|0.767108|0.273405|8.000000|0.484667|0.000000|1|8|
507.268676|3.139426|0.513271|0.010020|0.004706|0.684891|0.728562|-0.000423|0.016884|0.786669|-0.936456|5.033560|-4.197049|0.899502|1.508950|0.786855|0.301265|506.949281|3.298144|-0.425293|4.974995|0.387369|1.520986|1.508241|0.782007|0.283271|8.000000|0.491050|0.000000|1|8|
507.230879|3.391487|0.513224|0.010213|0.005239|0.699221|0.714813|-0.001120|0.018215|0.801367|-1.150828|5.074201|-4.372215|0.726039|1.548670|0.801530|0.285991|506.902456|3.543529|-0.598049|5.034784|0.441667|1.558347|1.547915|0.796905|0.283903|8.000000|0.497383|0.000000|1|8|
507.182437|3.645936|0.513187|0.010389|0.005788|0.713522|0.700532|-0.001736|0.016621|0.814589|-1.372698|5.106203|-4.488454|0.556256|1.589093|0.814714|0.237187|506.845276|3.790512|-0.783618|5.085459|0.408880|1.568679|1.588279|0.810421|0.265289|8.000000|0.503330|0.000000|1|8|
507.122983|3.902371|0.513161|0.010486|0.006276|0.727735|0.685749|-0.001668|0.011303|0.825193|-1.599735|5.129442|-4.591690|0.372235|1.630108|0.825309|0.191824|506.777470|4.038706|-0.980758|5.127928|0.355067|1.582758|1.629242|0.821909|0.234185|8.000000|0.508485|0.000000|1|8|
507.052190|4.160352|0.513146|0.010488|0.006667|0.741805|0.670500|-0.001173|0.006876|0.834279|-1.832266|5.142841|-4.706114|0.163832|1.671609|0.834411|0.178053|506.698756|4.287651|-1.187792|5.161935|0.296371|1.601160|1.670721|0.831789|0.206544|8.000000|0.513430|0.000000|1|8|
506.969732|4.419377|0.513142|0.010439|0.007003|0.755704|0.654793|-0.000888|0.005564|0.843372|-2.070443|5.145382|-4.814456|-0.060251|1.713559|0.843523|0.188456|506.608852|4.536832|-1.403250|5.186809|0.238713|1.621032|1.712672|0.840971|0.191403|8.000000|0.518588|0.000000|1|8|
506.875319|4.678908|0.513151|0.010386|0.007339|0.769421|0.638615|-0.001062|0.006620|0.853184|-2.313677|5.136463|-4.908982|-0.293884|1.755983|0.853344|0.203483|506.507513|4.785694|-1.625829|5.201859|0.184406|1.641121|1.755095|0.850179|0.187626|8.000000|0.523992|0.000000|1|8|
506.768692|4.938377|0.513176|0.010352|0.007708|0.782950|0.621951|-0.001668|0.008759|0.863641|-2.561438|5.115573|-5.000795|-0.542886|1.798914|0.863800|0.217915|506.394526|5.033650|-1.854519|5.206349|0.132006|1.659309|1.798008|0.859825|0.191535|8.000000|0.529570|0.000000|1|8|
506.649591|5.197176|0.513221|0.010360|0.008152|0.796284|0.604779|-0.003568|0.013628|0.875630|-2.814882|5.081075|-5.135728|-0.837305|1.842400|0.875802|0.264570|506.269648|5.280031|-2.089075|5.198860|0.075265|1.666979|1.841473|0.870932|0.212162|8.000000|0.535893|0.000000|1|8|
506.517696|5.454612|0.513291|0.010432|0.008731|0.809433|0.587055|-0.006289|0.018609|0.889417|-3.074499|5.031881|-5.230914|-1.119520|1.886539|0.889560|0.273217|506.132602|5.524114|-2.329569|5.178762|0.017532|1.676388|1.885560|0.883287|0.231222|8.000000|0.542932|0.000000|1|8|
506.372741|5.710001|0.513380|0.010512|0.009380|0.822378|0.568767|-0.007301|0.018282|0.902334|-3.337617|4.968959|-5.291969|-1.399111|1.931352|0.902448|0.244011|505.983218|5.765212|-2.575364|5.145977|-0.041155|1.692092|1.930283|0.895672|0.233745|8.000000|0.549656|0.000000|1|8|
506.214502|5.962647|0.513481|0.010545|0.010014|0.835079|0.549938|-0.007613|0.016528|0.914227|-3.604233|4.891037|-5.370836|-1.719891|1.976779|0.914345|0.238060|505.821344|6.002578|-2.826041|5.099391|-0.107106|1.701851|1.975629|0.907866|0.232007|8.000000|0.556453|0.000000|1|8|
506.042739|6.211764|0.513590|0.010543|0.010652|0.847508|0.530571|-0.008890|0.016675|0.926566|-3.874806|4.796248|-5.443203|-2.066518|2.022807|0.926699|0.256921|505.646801|6.235388|-3.081557|5.037766|-0.180986|1.704310|2.021604|0.920345|0.236621|8.000000|0.563913|0.000000|1|8|
505.857246|6.456510|0.513703|0.010524|0.011330|0.859651|0.510647|-0.010579|0.017373|0.939834|-4.148077|4.684141|-5.478445|-2.410341|2.069478|0.939973|0.271624|505.459445|6.462795|-3.341621|4.960499|-0.259953|1.707359|2.068228|0.933314|0.244745|8.000000|0.571885|0.000000|1|8|
505.657898|6.696044|0.513819|0.010481|0.012036|0.871492|0.490150|-0.011522|0.016938|0.953463|-4.422196|4.554955|-5.479208|-2.750329|2.116824|0.953602|0.270746|505.259202|6.683957|-3.605503|4.867250|-0.342945|1.713700|2.115520|0.946547|0.249790|8.000000|0.579964|0.000000|1|8|
505.444642|6.929525|0.513938|0.010401|0.012734|0.883002|0.469082|-0.011428|0.015408|0.966649|-4.695622|4.408768|-5.451668|-3.090634|2.164844|0.966781|0.254554|505.046063|6.898038|-3.872300|4.757675|-0.430904|1.721460|2.163475|0.959540|0.246929|8.000000|0.587892|0.000000|1|8|
505.217487|7.156105|0.514063|0.010277|0.013396|0.894144|0.447461|-0.010648|0.013572|0.978724|-4.966934|4.245579|-5.394421|-3.429233|2.213496|0.978840|0.226686|504.820068|7.104206|-4.141091|4.631481|-0.525178|1.728457|2.212060|0.971702|0.234149|8.000000|0.595547|0.000000|1|8|
504.976504|7.374928|0.514202|0.010115|0.014012|0.904878|0.425321|-0.009470|0.011902|0.989138|-5.234496|4.065682|-5.301061|-3.756822|2.262711|0.989228|0.187364|504.581316|7.301657|-4.410907|4.488600|-0.626359|1.733996|2.261211|0.982409|0.210380|8.000000|0.602837|0.000000|1|8|
504.721853|7.585153|0.514363|0.009919|0.014563|0.915156|0.402714|-0.006948|0.009528|0.996917|-5.496136|3.870267|-5.155405|-4.042175|2.312385|0.996958|0.115876|504.329975|7.489656|-4.680627|4.329572|-0.734220|1.741352|2.310819|0.990572|0.167814|8.000000|0.609542|0.000000|1|8|
504.453806|7.786016|0.514557|0.009679|0.014978|0.924925|0.379731|-0.001353|0.005364|1.000104|-5.748911|3.661982|-4.944691|-4.272698|2.362336|1.000078|0.004593|504.066312|7.667608|-4.948627|4.155585|-0.845670|1.749430|2.360702|0.994588|0.097940|8.000000|0.615326|0.000000|1|8|
504.172796|7.976856|0.514801|0.009392|0.015172|0.934118|0.356517|0.007391|0.000243|0.996432|-5.988456|3.444109|-4.616359|-4.420386|2.412278|0.996306|-0.162248|503.790728|7.835121|-5.212220|3.968402|-0.946329|1.751785|2.410577|0.992243|-0.010423|8.000000|0.621126|0.000000|1|8|
503.879524|8.157156|0.515137|0.009069|0.015064|0.942664|0.333279|0.018695|-0.004991|0.983747|-6.208193|3.220444|-4.181974|-4.543584|2.461803|0.983555|-0.316001|503.503839|7.992050|-5.466937|3.769909|-1.013072|1.727533|2.460071|0.982278|-0.141930|8.000000|0.630129|0.000000|1|8|
503.574923|8.326383|0.515603|0.008757|0.014747|0.950522|0.310183|0.020337|-0.003259|0.969236|-6.408854|2.984874|-3.859145|-4.855476|2.510601|0.969115|-0.257945|503.206314|8.138006|-5.709293|3.558606|-1.049891|1.641975|2.508978|0.969375|-0.209971|8.000000|0.646626|0.000000|1|8|
503.259840|8.483801|0.516174|0.008540|0.014592|0.957720|0.287205|0.010007|0.004828|0.958236|-6.594719|2.735759|-3.587765|-5.093194|2.558760|0.958098|-0.182932|502.898635|8.272505|-5.940046|3.336066|-1.080346|1.557163|2.557276|0.956755|-0.223985|8.000000|0.668430|0.000000|1|8|
502.934990|8.628807|0.516787|0.008432|0.014787|0.964296|0.264279|-0.003314|0.012419|0.950835|-6.768155|2.475879|-3.343810|-5.300686|2.606462|0.950625|-0.132978|502.581317|8.395068|-6.158916|3.103340|-1.103962|1.480772|2.605056|0.946042|-0.207998|8.000000|0.691851|0.000000|1|8|
502.601106|8.760843|0.517378|0.008333|0.015317|0.970272|0.241387|-0.016143|0.012700|0.941837|-6.922629|2.204219|-2.873881|-5.543198|2.653778|0.941449|-0.210459|502.255077|8.505241|-6.360486|2.858616|-1.042606|1.364267|2.652321|0.934803|-0.220498|8.000000|0.722774|0.000000|1|8|
502.259206|8.879244|0.517901|0.008082|0.016058|0.975647|0.218608|-0.022113|0.005826|0.931668|-7.057956|1.921983|-2.522177|-5.742065|2.700591|0.931260|-0.211020|501.920689|8.602625|-6.544523|2.604208|-0.960276|1.258150|2.699077|0.923734|-0.226275|8.000000|0.761066|0.000000|1|8|
501.910204|8.983458|0.518301|0.007605|0.016748|0.980437|0.195972|-0.018129|-0.004495|0.920797|-7.174980|1.630337|-2.181362|-5.910113|2.746879|0.920456|-0.215662|501.579033|8.686768|-6.709821|2.340670|-0.860506|1.156791|2.745308|0.912646|-0.230718|8.000000|0.805783|0.000000|1|8|
501.554974|9.073014|0.518535|0.006923|0.017202|0.984659|0.173503|-0.008982|-0.013248|0.909619|-7.275638|1.331325|-1.851842|-6.037895|2.792622|0.909360|-0.229393|501.230949|8.757282|-6.856819|2.069175|-0.758807|1.064812|2.790999|0.901307|-0.237741|8.000000|0.854518|0.000000|1|8|
501.194338|9.147550|0.518579|0.006120|0.017383|0.988327|0.151229|0.000189|-0.017736|0.897913|-7.360445|1.027100|-1.548932|-6.120261|2.837794|0.897715|-0.235553|500.877293|8.813851|-6.986317|1.790921|-0.668782|0.984797|2.836129|0.889692|-0.244415|8.000000|0.906189|0.000000|1|8|
500.829075|9.206813|0.518429|0.005299|0.017358|0.991456|0.129170|0.005740|-0.017569|0.886050|-7.430252|0.719790|-1.252195|-6.163890|2.882378|0.885875|-0.235234|500.518900|8.856229|-7.099172|1.507076|-0.593429|0.915935|2.880683|0.877918|-0.248686|8.000000|0.959520|0.000000|1|8|
500.459943|9.250656|0.518109|0.004542|0.017282|0.994062|0.107335|0.004295|-0.013924|0.874724|-7.485536|0.411171|-0.965356|-6.176639|2.926379|0.874547|-0.215412|500.156591|8.884245|-7.196203|1.218871|-0.533943|0.858868|2.924670|0.866534|-0.244180|8.000000|1.000000|0.000000|1|8|
500.087682|9.279020|0.517666|0.003884|0.017312|0.996162|0.085713|-0.001581|-0.009330|0.864782|-7.526436|0.102296|-0.677672|-6.176667|2.969845|0.864601|-0.181210|499.791175|8.897771|-7.277780|0.927342|-0.484418|0.811942|2.968132|0.856221|-0.228172|8.000000|1.000000|0.000000|1|8|
499.713032|9.291896|0.517164|0.003319|0.017496|0.997773|0.064272|-0.007396|-0.005758|0.856698|-7.553021|-0.206476|-0.391975|-6.174213|3.012862|0.856526|-0.143246|499.423457|8.896707|-7.344090|0.633309|-0.440896|0.773961|3.011141|0.847493|-0.202734|8.000000|1.000000|0.000000|1|8|
499.336729|9.289289|0.516674|0.002816|0.017777|0.998914|0.042980|-0.009196|-0.003898|0.850240|-7.565319|-0.515177|-0.106912|-6.172710|3.055518|0.850086|-0.117782|499.054232|8.880962|-7.395212|0.337315|-0.400678|0.742762|3.053775|0.840349|-0.175543|8.000000|1.000000|0.000000|1|8|
498.959497|9.271193|0.516256|0.002345|0.018018|0.999597|0.021817|-0.005764|-0.003089|0.844588|-7.563565|-0.823850|0.169648|-6.170257|3.097878|0.844456|-0.110057|498.684286|8.850458|-7.431446|0.039713|-0.366170|0.715708|3.096095|0.834322|-0.154263|8.000000|1.000000|0.000000|1|8|
498.582042|9.237604|0.515945|0.001892|0.018158|0.999833|0.000782|-0.002154|-0.002659|0.839029|-7.548166|-1.131978|0.439919|-6.152243|3.139960|0.838908|-0.112784|498.314371|8.805149|-7.453305|-0.259083|-0.339973|0.692061|3.138132|0.828834|-0.141600|8.000000|1.000000|0.000000|1|8|
498.205050|9.188540|0.515750|0.001450|0.018205|0.999631|-0.020112|0.000815|-0.002265|0.833273|-7.519420|-1.438843|0.702766|-6.118489|3.181759|0.833159|-0.116714|497.945217|8.745032|-7.461307|-0.558575|-0.323107|0.670513|-3.103291|0.823479|-0.135751|8.000000|1.000000|0.000000|1|8|
497.829193|9.124054|0.515659|0.001020|0.018187|0.998999|-0.040851|0.002525|-0.001843|0.827409|-7.477723|-1.743570|0.958494|-6.067418|3.223268|0.827301|-0.116833|497.577522|8.670147|-7.455957|-0.858137|-0.315327|0.650740|-3.061805|0.818099|-0.133194|8.000000|1.000000|0.000000|1|8|
497.455124|9.044249|0.515650|0.000601|0.018133|0.997947|-0.061428|0.003094|-0.001429|0.821661|-7.423402|-2.045350|1.207621|-6.001547|3.264485|0.821559|-0.112241|497.211955|8.580582|-7.437645|-1.157060|-0.314821|0.632653|-3.020595|0.812731|-0.130885|8.000000|1.000000|0.000000|1|8|
497.083482|8.949269|0.515695|0.000195|0.018068|0.996482|-0.081840|0.002911|-0.001031|0.816224|-7.356787|-2.343536|1.450552|-5.924627|3.305423|0.816128|-0.104902|496.849167|8.476461|-7.406659|-1.454629|-0.319355|0.616064|-2.979657|0.807491|-0.127343|8.000000|1.000000|0.000000|1|8|
496.714889|8.839287|0.515764|-0.000199|0.018004|0.994612|-0.102088|0.002368|-0.000667|0.811167|-7.278165|-2.637667|1.688036|-5.839911|3.346099|0.811076|-0.097517|496.489786|8.357936|-7.363209|-1.750196|-0.326815|0.600472|-2.938978|0.802472|-0.122616|8.000000|1.000000|0.000000|1|8|
496.349952|8.714500|0.515834|-0.000580|0.017947|0.992346|-0.122173|0.001738|-0.000371|0.806441|-7.187805|-2.927400|1.920197|-5.749069|3.386532|0.806355|-0.091808|496.134425|8.225184|-7.307485|-2.043218|-0.335889|0.585120|-2.898545|0.797706|-0.117515|8.000000|1.000000|0.000000|1|8|
495.989266|8.575119|0.515888|-0.000951|0.017897|0.989691|-0.142094|0.001183|-0.000173|0.801950|-7.085966|-3.212448|2.147256|-5.652637|3.426734|0.801865|-0.088168|495.783681|8.078399|-7.239693|-2.333260|-0.345936|0.569126|-2.858345|0.793167|-0.112870|8.000000|1.000000|0.000000|1|8|
495.633414|8.421368|0.515917|-0.001315|0.017851|0.986653|-0.161849|0.000796|-0.000077|0.797599|-6.972909|-3.492522|2.368915|-5.550189|3.466716|0.797515|-0.086047|495.438133|7.917791|-7.160075|-2.619971|-0.356851|0.551720|-2.818367|0.788802|-0.109118|8.000000|1.000000|0.000000|1|8|
495.282964|8.253487|0.515919|-0.001674|0.017804|0.983241|-0.181433|0.000625|-0.000059|0.793334|-6.848916|-3.767305|2.584721|-5.441050|3.506483|0.793251|-0.084595|495.098342|7.743584|-7.068909|-2.903049|-0.368730|0.532394|-2.778606|0.784560|-0.106256|8.000000|1.000000|0.000000|1|8|
494.938472|8.071732|0.515899|-0.002031|0.017753|0.979461|-0.200843|0.000658|-0.000078|0.789139|-6.714292|-4.036449|2.794179|-5.324749|3.546038|0.789058|-0.083099|494.764850|7.556018|-6.966496|-3.182202|-0.381602|0.510970|-2.739055|0.780411|-0.103999|8.000000|1.000000|0.000000|1|8|
494.600478|7.876377|0.515864|-0.002385|0.017691|0.975320|-0.220072|0.000844|-0.000091|0.785031|-6.569369|-4.299585|2.996702|-5.200926|3.585386|0.784952|-0.081078|494.438176|7.355348|-6.853151|-3.457127|-0.395347|0.487614|-2.699710|0.776351|-0.101942|8.000000|1.000000|0.000000|1|8|
494.269505|7.667718|0.515819|-0.002738|0.017618|0.970827|-0.239118|0.001107|-0.000066|0.781037|-6.414504|-4.556340|3.191977|-5.069764|3.624531|0.780962|-0.078502|494.118822|7.141846|-6.729185|-3.727492|-0.409636|0.462722|-2.660566|0.772392|-0.099779|8.000000|1.000000|0.000000|1|8|
493.946056|7.446068|0.515772|-0.003089|0.017531|0.965987|-0.257978|0.001354|0.000002|0.777183|-6.250062|-4.806357|3.379861|-4.931688|3.663480|0.777111|-0.075544|493.807268|6.915798|-6.594903|-3.992938|-0.424007|0.436812|-2.621617|0.768555|-0.097363|8.000000|1.000000|0.000000|1|8|
493.630617|7.211760|0.515727|-0.003437|0.017433|0.960807|-0.276649|0.001513|0.000099|0.773481|-6.076414|-5.049306|3.560402|-4.787253|3.702241|0.773413|-0.072449|493.503976|6.677507|-6.450600|-4.253085|-0.437952|0.410428|-2.582856|0.764856|-0.094695|8.000000|1.000000|0.000000|1|8|
493.323656|6.965143|0.515687|-0.003779|0.017325|0.955292|-0.295130|0.001551|0.000203|0.769933|-5.893923|-5.284881|3.733751|-4.637034|3.740821|0.769867|-0.069457|493.209390|6.427293|-6.296565|-4.507541|-0.451009|0.384075|-2.544276|0.761305|-0.091880|8.000000|1.000000|0.000000|1|8|
493.025623|6.706583|0.515651|-0.004116|0.017211|0.949450|-0.313419|0.001479|0.000298|0.766527|-5.702943|-5.512809|3.900079|-4.481548|3.779227|0.766465|-0.066763|492.923937|6.165491|-6.133086|-4.755914|-0.462820|0.358176|-2.505870|0.757899|-0.089078|8.000000|1.000000|0.000000|1|8|
492.736949|6.436457|0.515622|-0.004447|0.017093|0.943285|-0.331514|0.001333|0.000380|0.763247|-5.503823|-5.732836|4.059502|-4.321217|3.817466|0.763186|-0.064493|492.648029|5.892452|-5.960455|-4.997815|-0.473158|0.333064|-2.467631|0.754626|-0.086451|8.000000|1.000000|0.000000|1|8|
492.458049|6.155155|0.515597|-0.004773|0.016973|0.936803|-0.349412|0.001162|0.000450|0.760069|-5.296907|-5.944729|4.212033|-4.156367|3.855544|0.760010|-0.062687|492.381522|5.604675|-5.778979|-5.232892|-0.481943|0.309009|-2.429552|0.751466|-0.084129|8.000000|1.000000|0.000000|1|8|
492.189321|5.863080|0.515577|-0.005092|0.016850|0.930011|-0.367110|0.001004|0.000517|0.756970|-5.082542|-6.148269|4.357580|-3.987248|3.893465|0.756912|-0.061309|492.125967|5.310285|-5.588965|-5.460733|-0.489205|0.286121|-2.391630|0.748396|-0.082184|8.000000|1.000000|0.000000|1|8|
491.931147|5.560645|0.515560|-0.005404|0.016724|0.922913|-0.384606|0.000884|0.000589|0.753932|-4.861081|-6.343248|4.495976|-3.814076|3.931233|0.753875|-0.060259|491.881092|5.005806|-5.390750|-5.681009|-0.495047|0.264567|-2.353860|0.745393|-0.080620|8.000000|1.000000|0.000000|1|8|
491.683889|5.248274|0.515546|-0.005712|0.016594|0.915517|-0.401896|0.000808|0.000668|0.750940|-4.632885|-6.529468|4.627038|-3.637070|3.968850|0.750884|-0.059407|491.647496|4.695482|-5.184678|-5.893358|-0.499648|0.244390|-2.316241|0.742441|-0.079384|8.000000|1.000000|0.000000|1|8|
491.447892|4.926402|0.515534|-0.006013|0.016459|0.907828|-0.418976|0.000766|0.000754|0.747989|-4.398329|-6.706744|4.750553|-3.456456|4.006319|0.747933|-0.058652|491.424907|4.372055|-4.971125|-6.097512|-0.503244|0.225683|-2.278769|0.739528|-0.078394|8.000000|1.000000|0.000000|1|8|
491.223483|4.595472|0.515523|-0.006309|0.016318|0.899852|-0.435843|0.000746|0.000840|0.745074|-4.157791|-6.874902|4.866399|-3.272514|4.043641|0.745019|-0.057901|491.213982|4.039811|-4.750473|-6.293150|-0.506082|0.208389|-2.241444|0.736647|-0.077555|8.000000|1.000000|0.000000|1|8|
491.010970|4.255936|0.515513|-0.006599|0.016172|0.891596|-0.452494|0.000731|0.000920|0.742198|-3.911658|-7.033784|4.974506|-3.085547|4.080819|0.742144|-0.057111|491.015013|3.699201|-4.523118|-6.479996|-0.508372|0.192467|-2.204263|0.733797|-0.076785|8.000000|1.000000|0.000000|1|8|
490.810639|3.908258|0.515503|-0.006884|0.016020|0.883065|-0.468926|0.000711|0.000988|0.739363|-3.660318|-7.183246|5.074871|-2.895882|4.117853|0.739310|-0.056278|490.828270|3.350687|-4.289466|-6.657803|-0.510301|0.177834|-2.167225|0.730980|-0.076028|8.000000|1.000000|0.000000|1|8|
490.622760|3.552903|0.515494|-0.007164|0.015863|0.874266|-0.485136|0.000679|0.001041|0.736570|-3.404155|-7.323162|5.167530|-2.703845|4.154748|0.736518|-0.055429|490.654008|2.994740|-4.049925|-6.826348|-0.512034|0.164363|-2.130327|0.728198|-0.075258|8.000000|1.000000|0.000000|1|8|
490.447581|3.190349|0.515483|-0.007439|0.015701|0.865203|-0.501120|0.000636|0.001080|0.733819|-3.143555|-7.453421|5.252540|-2.509754|4.191503|0.733768|-0.054600|490.492460|2.631840|-3.804909|-6.985440|-0.513708|0.151886|-2.093569|0.725454|-0.074477|8.000000|1.000000|0.000000|1|8|
490.285334|2.821077|0.515473|-0.007710|0.015536|0.855884|-0.516877|0.000584|0.001109|0.731108|-2.878899|-7.573929|5.329956|-2.313913|4.228122|0.731058|-0.053828|490.344230|2.258770|-3.554830|-7.134946|-0.515453|0.140244|-2.056948|0.722746|-0.073702|8.000000|1.000000|0.000000|1|8|
490.136228|2.445571|0.515461|-0.007975|0.015366|0.846314|-0.532404|0.000526|0.001132|0.728434|-2.610564|-7.684606|5.399826|-2.116610|4.264607|0.728384|-0.053136|490.208349|1.887139|-3.300101|-7.274655|-0.517292|0.129148|-2.020461|0.720073|-0.072959|8.000000|1.000000|0.000000|1|8|
490.000457|2.064323|0.515449|-0.008235|0.015193|0.836498|-0.547698|0.000467|0.001152|0.725792|-2.338927|-7.785386|5.462179|-1.918124|4.300959|0.725743|-0.052534|490.086158|1.506328|-3.041121|-7.404534|-0.519298|0.118534|-1.984108|0.717433|-0.072270|8.000000|1.000000|0.000000|1|8|
489.878193|1.677826|0.515437|-0.008487|0.015012|0.826443|-0.562756|0.000631|0.002019|0.723143|-2.064361|-7.876216|5.517234|-1.718890|4.337179|0.723095|-0.054490|489.977424|1.120544|-2.778287|-7.524481|-0.521273|0.108052|-1.947888|0.714770|-0.072494|8.000000|1.000000|0.000000|1|8|
489.769596|1.286574|0.515427|-0.008697|0.014788|0.816157|-0.577575|0.000973|0.004202|0.720281|-1.787174|-7.957170|5.563997|-1.523005|4.373261|0.720234|-0.058977|489.883018|0.726688|-2.511966|-7.634559|-0.523090|0.096030|-1.911807|0.711971|-0.074393|8.000000|1.000000|0.000000|1|8|
489.674795|0.891059|0.515420|-0.008907|0.014573|0.805649|-0.592147|0.000210|0.001867|0.717384|-1.508180|-8.028215|5.595507|-1.322045|4.409198|0.717333|-0.055794|489.800855|0.336059|-2.242754|-7.734716|-0.526812|0.083235|-1.875868|0.709158|-0.074686|8.000000|1.000000|0.000000|1|8|
489.593892|0.491783|0.515412|-0.009149|0.014401|0.794922|-0.606472|-0.000212|0.000056|0.714769|-1.227571|-8.089152|5.626423|-1.119562|4.444997|0.714720|-0.049065|489.734104|-0.065180|-1.971024|-7.824885|-0.530628|0.071860|-1.840064|0.706502|-0.072392|8.000000|1.000000|0.000000|1|8|
489.526977|0.089251|0.515404|-0.009402|0.014239|0.783978|-0.620554|0.000083|0.002198|0.712341|-0.945611|-8.139983|5.662076|-0.918359|4.480672|0.712291|-0.055860|489.680409|-0.465807|-1.697048|-7.904846|-0.532118|0.062150|-1.804390|0.703836|-0.072803|8.000000|1.000000|0.000000|1|8|
489.474151|-0.316037|0.515400|-0.009471|0.013900|0.772832|-0.634387|0.001021|0.015648|0.708925|-0.661920|-8.181148|5.676774|-0.735246|4.516206|0.708888|-0.083638|489.639624|-0.865415|-1.420881|-7.974907|-0.531025|0.046755|-1.768873|0.700496|-0.083123|8.000000|1.000000|0.000000|1|8|
