x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW||wheelbase|SR|K|v|curv_yawv|SW_yawv|
491.311744|31.516411|0.514562|-0.002184|-0.013303|-0.99955|0.026795|0.000713|0.000183|0.375995|-12.343862|-0.985268|-0.05889|-4.624407|9.478312|0.375977|-0.02165|491.305539|31.253622|-12.314079|-0.321154|-0.374922|0.384119|-3.090368|0.365777|-0.044766|5|1|0|1|5|||||12.3182661730439|0.029693870457227|1.27819633439025|0.554072901013848
490.6941|31.468232|0.514559|-0.002063|-0.013305|-0.999255|0.036175|0.00071|0.000197|0.374914|-12.344657|-1.216374|0.025314|-4.619565|9.497083|0.374896|-0.021606|490.69048|31.19995|-12.327644|-0.551538|-0.381902|0.377341|-3.071601|0.36468|-0.04474|5|1|0|1|5|||||12.3399757194324|0.029552732379021|1.27244828372745|0.555785671899457
490.076394|31.408476|0.514556|-0.001943|-0.013306|-0.998873|0.045525|0.000706|0.000211|0.373834|-12.341252|-1.4472|0.109065|-4.613202|9.515801|0.373817|-0.02156|490.075437|31.134829|-12.336946|-0.781881|-0.388892|0.37037|-3.052889|0.363586|-0.044711|5|1|0|1|5|||||12.3616978811601|0.0294123027027|1.26672837924811|0.557492679772458
489.458838|31.337157|0.514552|-0.001823|-0.013305|-0.998405|0.054844|0.000702|0.000225|0.372758|-12.333672|-1.677669|0.192338|-4.605339|9.534464|0.37274|-0.021511|489.460621|31.058272|-12.342006|-1.012112|-0.395889|0.363197|-3.03423|0.362495|-0.044679|5|1|0|1|5|||||12.3834358238972|0.029272570646385|1.26103621762403|0.559194006636768
488.84164|31.254292|0.514549|-0.001704|-0.013304|-0.997851|0.064132|0.000697|0.000238|0.371683|-12.321941|-1.907707|0.275109|-4.595997|9.553074|0.371666|-0.02146|488.846241|30.970298|-12.342845|-1.242159|-0.402886|0.355813|-3.015624|0.361406|-0.044645|5|1|0|1|5|||||12.405191722634|0.029133447356609|1.25536801562509|0.560890747936143
488.225009|31.159902|0.514546|-0.001586|-0.013301|-0.997214|0.073387|0.000692|0.000252|0.370612|-12.306084|-2.137241|0.357354|-4.585198|9.57163|0.370594|-0.021408|488.232506|30.870928|-12.339486|-1.471955|-0.409877|0.348207|-2.997073|0.36032|-0.044609|5|1|0|1|5|||||12.4269693113897|0.028995001996968|1.24972681975953|0.562581957057239
487.609152|31.054013|0.514542|-0.001468|-0.013298|-0.996492|0.082609|0.000686|0.000265|0.369543|-12.28613|-2.366198|0.439051|-4.572963|9.590132|0.369525|-0.021356|487.619622|30.760185|-12.331952|-1.701431|-0.416853|0.340372|-2.978575|0.359236|-0.044571|5|1|0|1|5|||||12.4487713280494|0.028857145057406|1.24410882339414|0.56426874122023
486.994274|30.936652|0.514539|-0.001351|-0.013293|-0.995688|0.091798|0.00068|0.000277|0.368476|-12.262104|-2.594507|0.520178|-4.559313|9.608581|0.368458|-0.021302|487.007796|30.638098|-12.320269|-1.93052|-0.423804|0.3323|-2.96013|0.358156|-0.044532|5|1|0|1|5|||||12.4706028604379|0.028720022921765|1.23852042297436|0.565949144335241
486.380579|30.807852|0.514536|-0.001234|-0.013288|-0.994802|0.100952|0.000674|0.00029|0.367412|-12.234038|-2.822098|0.600713|-4.544269|9.626977|0.367395|-0.021249|486.397229|30.504698|-12.304461|-2.159155|-0.43072|0.323986|-2.941739|0.357079|-0.044493|5|1|0|1|5|||||12.4924661622334|0.028583547504776|1.23295786496918|0.567624257883902
485.768271|30.667648|0.514532|-0.001118|-0.013281|-0.993834|0.110071|0.000667|0.000302|0.366351|-12.20196|-3.048901|0.680636|-4.527854|9.645319|0.366334|-0.021194|485.788126|30.360019|-12.284555|-2.387271|-0.437587|0.315423|-2.9234|0.356005|-0.044453|5|1|0|1|5|||||12.5143659198325|0.028447705803121|1.22742066693794|0.56929419296988
485.157551|30.51608|0.514529|-0.001004|-0.013263|-0.992787|0.119155|0.003167|0.001162|0.365215|-12.165902|-3.274839|0.762582|-4.517704|9.663609|0.365205|-0.027066|485.180686|30.2041|-12.260556|-2.614858|-0.443747|0.304951|-2.905118|0.354815|-0.046416|5|1|0|1|5|||||12.5362959357739|0.028303017240323|1.22149958440434|0.571082615626262
484.54862|30.353174|0.514527|-0.000929|-0.013079|-0.991662|0.128194|0.010214|0.003872|0.363465|-12.12607|-3.500203|0.827217|-4.495046|9.681828|0.363479|-0.042481|484.575103|30.036971|-12.232754|-2.842077|-0.454236|0.291141|-2.886909|0.353182|-0.053399|5|1|0|1|5|||||12.5585696676988|0.028122788609311|1.21404655613136|0.573337739165634
483.941649|30.178971|0.51453|-0.000885|-0.012804|-0.990464|0.13717|0.010496|0.004591|0.361094|-12.083166|-3.724125|0.887504|-4.461003|9.699943|0.361104|-0.049858|483.971535|29.858689|-12.201595|-3.068759|-0.469539|0.275196|-2.868799|0.351091|-0.061147|5|1|0|1|5|||||12.5815818697057|0.027905155618418|1.20498550118379|0.576085401849011
483.336795|29.993545|0.514538|-0.000846|-0.01258|-0.989193|0.146076|0.006829|0.003881|0.358726|-12.037232|-3.946178|0.949028|-4.421433|9.717936|0.358723|-0.043635|483.370129|29.669332|-12.167259|-3.294535|-0.486765|0.259769|-2.850798|0.348874|-0.06425|5|1|0|1|5|||||12.6054017166969|0.027676547550078|1.19545745117125|0.578981760233935
482.734214|29.796994|0.514545|-0.000797|-0.012465|-0.987849|0.154917|0.002471|0.002606|0.356873|-11.988132|-4.16625|1.01423|-4.382843|9.735822|0.356859|-0.030894|482.771041|29.468985|-12.129659|-3.519004|-0.502513|0.247143|-2.832898|0.346904|-0.061424|5|1|0|1|5|||||12.6298066734332|0.027467087103535|1.18676006771283|0.581631951247579
482.13407|29.589421|0.514548|-0.000732|-0.012445|-0.98643|0.163707|-0.000449|0.001456|0.355628|-11.935664|-4.384535|1.083718|-4.350272|9.753631|0.355608|-0.020277|482.174438|29.257727|-12.088567|-3.74191|-0.514583|0.237785|-2.81508|0.345364|-0.055118|5|1|0|1|5|||||12.6544593942843|0.027291881007259|1.1795420109029|0.583835969858234
481.536535|29.370914|0.514547|-0.000651|-0.012475|-0.984937|0.172459|-0.00148|0.000706|0.354755|-11.87963|-4.601357|1.156494|-4.323889|9.771388|0.354733|-0.015954|481.580502|29.035629|-12.043742|-3.963203|-0.522529|0.230569|-2.797323|0.344207|-0.048835|5|1|0|1|5|||||12.679065398592|0.027147663426219|1.17365916031982|0.585635368856176
480.94179|29.141544|0.514545|-0.000558|-0.012513|-0.983371|0.181177|-0.001183|0.000341|0.353936|-11.819922|-4.816959|1.230264|-4.30085|9.789104|0.353913|-0.017578|480.989422|28.802756|-11.995049|-4.182998|-0.527497|0.223648|-2.779616|0.343248|-0.045021|5|1|0|1|5|||||12.7034905746572|0.027019975177906|1.16848551393599|0.587220130276734
480.35002|28.901366|0.514542|-0.000458|-0.012535|-0.981731|0.189859|-0.000357|0.000221|0.352945|-11.756542|-5.031425|1.303163|-4.277948|9.806776|0.352922|-0.022205|480.401389|28.559165|-11.942491|-4.40148|-0.531229|0.215361|-2.761956|0.342285|-0.044273|5|1|0|1|5|||||12.7277695404765|0.026892771660539|1.16332815284995|0.58880203450855
479.761412|28.650434|0.514538|-0.000352|-0.012536|-0.980021|0.198498|0.000426|0.000216|0.351713|-11.689562|-5.244699|1.374165|-4.252953|9.824391|0.351689|-0.026814|479.816586|28.304914|-11.886167|-4.618811|-0.535163|0.204833|-2.74435|0.34119|-0.045762|5|1|0|1|5|||||12.7520343869365|0.026755730862013|1.15774232772488|0.590517760806281
479.176145|28.388806|0.514533|-0.000244|-0.012519|-0.978242|0.20709|0.000931|0.000255|0.35029|-11.619088|-5.456651|1.442999|-4.225088|9.84194|0.350266|-0.0297|479.23519|28.040064|-11.826219|-4.835077|-0.540005|0.19205|-2.726806|0.339925|-0.048143|5|1|0|1|5|||||12.7764402488287|0.026605611060652|1.15158952178255|0.592410528354155
478.594394|28.116547|0.514527|-0.000136|-0.012493|-0.976395|0.215629|0.001155|0.000321|0.348777|-11.545223|-5.667136|1.509889|-4.194429|9.859415|0.348754|-0.030455|478.657369|27.764678|-11.762775|-5.050275|-0.545735|0.17766|-2.709331|0.338526|-0.050245|5|1|0|1|5|||||12.8010996901145|0.026445071766875|1.14498592091383|0.594445341998105
